signNearest,signNear,signFar,magNearest,magNear,magFar,signXmagNearest,signXmagNear,signXmagFar,v_motion,onset_block,offset_block,shock,Pair,Subject,Group,ROI
-0.0054439,0.010253,0.00543099,-0.00113966,-0.006571,-0.0168398,0.00252794,0.0133506,0.00222772,-0.00840079,-0.0276682,-0.00947864,0.541738,2,CON022,uncontrol,ACC
0.0133255,0.00663859,-0.02838,-0.00170909,-0.00556166,0.0144042,0.0111858,0.0118092,0.02377,-0.00973392,-0.11328,-0.0316801,0.138413,2,CON022,uncontrol,Amygdala_BLBM_La_R
0.0179155,-0.0042701,-0.00452152,0.0175156,-0.00760175,-0.0214126,0.0358639,0.00763432,-0.0111427,-0.0108844,-0.140026,-0.162884,0.298311,2,CON022,uncontrol,Amygdala_CeME_R
-0.00846207,0.00983787,-0.0218095,-0.0116018,0.00198967,-0.00605691,0.00237051,0.0142615,0.0185379,-0.00128478,-0.0108248,-0.0802485,0.0995272,2,CON022,uncontrol,Amygdala_BLBM_La_L
-0.00780297,0.00199702,-0.0135996,-0.0130632,-0.0420194,-0.0121102,0.040352,0.0327567,0.000511009,-0.0269471,0.147294,-0.330013,0.662989,2,CON022,uncontrol,Amygdala_CeME_L
-0.0176427,-0.0109597,0.00842443,0.00549928,-0.00886651,-0.0118161,-0.00117612,0.00827873,-0.0233248,-0.00422546,-0.00990422,-0.0573561,0.306699,2,CON022,uncontrol,rCa
0.00873818,0.00228902,0.0166242,0.0172101,-0.0302304,-0.00268028,0.0108334,-0.0110641,-0.0175098,-0.00713714,0.178848,-0.0846714,0.474548,2,CON022,uncontrol,lCa
-0.0441813,-0.0196797,0.0112753,-0.00621587,0.00116883,-0.0152333,-0.00576317,0.0322685,-0.0155713,0.00337473,-0.14159,-0.00901096,0.389681,2,CON022,uncontrol,rPa
-0.0203726,0.00335913,-0.00573795,0.0152713,-0.0194729,-0.0109101,-0.0170762,0.015014,-0.0109869,-0.00992856,0.00585228,-0.00349005,0.461531,2,CON022,uncontrol,lPa
0.00873818,0.00228902,0.0166242,0.0172101,-0.0302304,-0.00268028,0.0108334,-0.0110641,-0.0175098,-0.00713714,0.178848,-0.0846714,0.474548,2,CON022,uncontrol,rVS
-0.0441813,-0.0196797,0.0112753,-0.00621587,0.00116883,-0.0152333,-0.00576317,0.0322685,-0.0155713,0.00337473,-0.14159,-0.00901096,0.389681,2,CON022,uncontrol,lVS
0.0123919,-0.00487063,0.0368996,-0.0176565,0.000207188,-0.0292086,0.0230083,0.000958426,-0.0141559,0.0290242,0.165911,-0.0938208,-0.14869,3,CON004,control,vmPFC
-0.00855957,-0.0207547,0.070099,-0.0115321,0.00102158,-0.0183023,0.00866378,-0.0366165,0.0398614,0.0396855,0.595392,0.0936869,-0.477014,3,CON004,control,PCC1
-0.00625712,-0.00796957,0.0450417,-0.0175403,-0.0462866,-0.00520714,0.043681,-0.00728693,0.041082,0.0285778,-0.439087,-0.00222058,-0.931857,3,CON004,control,PCC2
0.0673812,-0.00904905,0.00661487,0.0358534,1.39835e-05,0.00470962,-0.0361851,0.0363278,0.00939563,-0.00411644,-0.141771,0.0587681,0.57743,3,CON004,control,rPAG1
0.0314035,-0.0407576,0.0121705,0.028814,-0.0196507,-0.0274643,-0.00141181,-0.0365445,0.0570459,-0.00711453,-0.18349,-0.0185949,0.114438,3,CON004,control,lPAG1
0.181451,0.041944,0.0114314,0.0176559,0.0526287,0.000652382,0.0321542,0.012441,0.0190341,-0.0307542,0.28024,0.855989,0.677282,3,CON004,control,rvAI
0.113636,0.0378946,0.00928727,0.0507923,-0.0288508,0.0398192,0.0496413,0.0376976,-0.0101443,-0.0303166,0.189834,0.616702,1.46917,3,CON004,control,rdAI
0.145677,0.0683279,-0.0125876,0.0183998,0.0292961,-0.000738112,0.0381149,0.037868,0.0422303,-0.00961227,0.212706,0.449447,-0.215912,3,CON004,control,lvAI
0.0870282,0.0078462,0.0220306,0.0367337,-0.016121,0.0200925,0.0252457,0.0078404,0.00224935,-0.00868709,0.111839,0.157962,0.700046,3,CON004,control,ldAI
0.0604221,-0.0205002,0.019706,0.0309799,-0.0170953,0.0222714,0.0699206,0.0142119,0.0097487,0.00251815,0.00662297,-0.0306943,0.713206,3,CON004,control,rPI
0.047348,-0.00700355,0.0182029,0.00929102,-0.00374845,0.0161767,0.0398024,-0.00862555,0.0119367,0.00264521,0.0391551,0.105124,0.647342,3,CON004,control,lPI
0.239283,0.0387973,0.032773,-0.0601007,0.0454817,-0.0270167,0.025422,0.0297011,0.0150495,0.00674986,0.681906,0.323552,0.179488,3,CON004,control,rBNST
0.155835,0.0197038,-0.0254753,0.0233267,0.0176835,-0.0123206,0.0534149,0.0500675,-0.00383184,0.00338833,-0.18986,0.217904,0.197703,3,CON004,control,lBNST
0.0521665,0.0116081,0.024573,0.0141556,-0.00398227,0.0133373,0.0305695,0.0125983,0.00687961,-0.000536176,0.314902,0.483944,0.570303,3,CON004,control,ACC
0.0376336,-0.0250378,0.02067,0.0141249,0.00171446,-0.0172843,0.0314522,-0.0114905,0.0167882,-0.00177316,0.0602077,0.144657,0.0505937,3,CON004,control,Amygdala_BLBM_La_R
0.0865162,-0.0471352,0.0615388,0.00985986,-0.0429188,-0.00336535,0.100697,-0.0615156,0.0285435,0.00360107,-0.383672,0.274573,1.24789,3,CON004,control,Amygdala_CeME_R
-0.0346652,0.00214116,-0.00851461,0.041962,0.00416771,0.0131223,0.012174,0.0223777,-0.000686182,-0.0163647,-0.176262,-0.0149052,-0.0507419,3,CON004,control,Amygdala_BLBM_La_L
0.151945,-0.065938,-0.00119372,0.0580575,-0.045371,0.0286256,0.128512,-0.029097,0.0510798,0.00950965,-0.183038,0.400752,1.1826,3,CON004,control,Amygdala_CeME_L
0.090494,0.0178824,0.00805708,0.0309698,0.0136284,0.019478,0.0501272,0.024768,-0.00251543,-0.00159092,0.328701,0.217193,0.170805,3,CON004,control,rCa
0.0824968,-0.0152778,0.0335092,0.0447917,-0.00148093,0.0534245,0.0570285,-0.0253011,0.000951389,0.00371304,0.470963,0.238212,0.197107,3,CON004,control,lCa
0.044714,-0.0171912,0.0101484,-0.00322939,0.000644382,0.01291,0.0609706,0.0280657,-0.0405601,-0.000959135,0.665003,0.62764,0.0635678,3,CON004,control,rPa
0.0785276,0.0248014,0.01584,0.0210327,0.00817561,0.0299515,0.0423411,0.013151,0.00190676,0.00345347,0.444515,0.164021,0.0517703,3,CON004,control,lPa
0.0824968,-0.0152778,0.0335092,0.0447917,-0.00148093,0.0534245,0.0570285,-0.0253011,0.000951389,0.00371304,0.470963,0.238212,0.197107,3,CON004,control,rVS
0.044714,-0.0171912,0.0101484,-0.00322939,0.000644382,0.01291,0.0609706,0.0280657,-0.0405601,-0.000959135,0.665003,0.62764,0.0635678,3,CON004,control,lVS
0.0374756,-0.0407785,0.0197412,0.019329,-0.00319668,-0.00559172,0.0235416,0.00961008,0.0153126,0.00448858,-0.0577574,-0.0691664,-0.374284,3,CON030,uncontrol,vmPFC
0.0120022,-0.0188682,-0.0194217,0.020987,-0.00724564,-0.0041669,0.0392224,-0.0177631,0.0417355,0.0135323,0.266355,-0.153436,-0.602665,3,CON030,uncontrol,PCC1
0.0239725,-0.0469198,0.000308741,-0.00852629,0.0153989,-0.00393383,0.0614972,5.65128e-05,0.0483632,0.0205574,0.237418,0.050022,-0.762732,3,CON030,uncontrol,PCC2
0.0941252,-0.000926407,0.0202277,0.0491085,-0.0316822,0.0200884,0.0277128,-0.0159037,0.0229741,0.0207062,-0.00736873,-0.543541,0.0120013,3,CON030,uncontrol,rPAG1
0.0924193,-0.0213905,0.0498463,0.00243215,-0.00797763,-0.0277594,0.0688579,-0.0360809,0.0363116,-0.0066379,0.334409,-0.0435442,0.196774,3,CON030,uncontrol,lPAG1
-0.00577319,0.00252713,0.0229263,0.00850621,-0.0132584,-0.010382,0.0176395,0.010246,-0.00173626,-0.0125049,0.0486861,0.26077,0.379411,3,CON030,uncontrol,rvAI
-0.0220467,0.0171051,0.0046641,0.00873212,0.00733357,-0.000832167,-0.00490648,0.0324385,-0.0145361,-0.0110961,-0.055878,0.257546,1.52066,3,CON030,uncontrol,rdAI
0.04628,-0.0220642,0.0240728,0.01104,7.01781e-05,-0.0197234,0.0221737,0.020559,0.0101618,-0.00383816,0.0350601,0.292953,0.670271,3,CON030,uncontrol,lvAI
-0.0111884,0.00774999,0.00729958,0.0103354,0.0158496,-0.0145911,-0.00510659,0.0199197,-0.0146777,-0.00930883,-0.00671215,0.343237,1.38594,3,CON030,uncontrol,ldAI
-0.00539902,-0.011059,-0.00224621,-0.00372452,0.00240411,-0.00461607,-0.0134639,0.00469064,0.0141232,0.00562634,-0.1262,0.108975,0.776535,3,CON030,uncontrol,rPI
-0.0158465,-0.00879976,0.0166379,-0.000502068,-0.00893938,-0.00267556,-0.00880578,0.0130055,0.00829967,0.00344788,-0.162078,-0.014697,0.667779,3,CON030,uncontrol,lPI
0.00642691,-0.0350914,-0.0353092,-0.0322091,0.0530803,-0.0373557,0.00869629,-0.00445817,0.0138537,0.0116634,-0.570332,-0.0112761,0.342934,3,CON030,uncontrol,rBNST
0.0678042,-0.0291331,0.0179606,0.0266771,-0.0345054,-0.0248772,0.0707073,0.0218791,-0.00365491,0.00142219,-0.607986,0.12773,0.632328,3,CON030,uncontrol,lBNST
-0.0218966,0.0173993,-0.0069139,-0.000486402,0.0180087,-0.0133536,-0.00271245,0.0255898,-0.00866485,-0.00639116,0.101333,0.169838,0.661471,3,CON030,uncontrol,ACC
-0.00862879,-0.00750741,0.00415612,-0.0163125,-0.0209289,0.000452103,0.01681,-0.0132861,0.00456167,-0.0123414,-0.238204,-0.0630874,-0.0696143,3,CON030,uncontrol,Amygdala_BLBM_La_R
0.0172221,-0.00588488,0.0128777,0.000480472,-0.00207399,-0.00532629,0.000366824,-0.00904417,0.00659456,0.00331649,-0.17893,0.0488054,0.483401,3,CON030,uncontrol,Amygdala_CeME_R
-0.0213739,-0.0050576,0.00884429,-0.00745471,0.00678303,-0.026438,0.0087035,-0.00893592,0.0105855,0.00512051,-0.16527,-0.0418709,0.0580916,3,CON030,uncontrol,Amygdala_BLBM_La_L
0.00143783,-0.0176107,0.0113649,-0.0112312,0.022404,-0.0539365,-0.00748001,-0.0187357,0.0247509,-0.00282109,-0.0696434,-0.2369,0.139267,3,CON030,uncontrol,Amygdala_CeME_L
0.00432662,-0.0151918,0.00881157,0.00749297,-0.00436642,-0.0152569,0.0249534,-0.0095706,-0.00541379,0.000232925,-0.198552,-0.113784,0.140063,3,CON030,uncontrol,rCa
0.00479695,-0.0259547,0.00735602,-0.00447309,0.00957054,-0.0208315,0.00951602,-0.0230375,-0.00423483,0.009041,0.00640267,0.0245432,0.359681,3,CON030,uncontrol,lCa
-0.00967926,-0.00595181,0.00241538,-0.0199048,-0.0224849,-0.0185351,0.0164029,0.0232388,0.00603786,-0.00192209,-0.0720071,0.649963,-0.050169,3,CON030,uncontrol,rPa
0.00280493,-0.0356973,0.0176232,0.00493622,0.00383843,-0.0107703,0.0262452,-0.018312,0.00969,0.00565772,-0.024994,-0.0899955,0.262459,3,CON030,uncontrol,lPa
0.00479695,-0.0259547,0.00735602,-0.00447309,0.00957054,-0.0208315,0.00951602,-0.0230375,-0.00423483,0.009041,0.00640267,0.0245432,0.359681,3,CON030,uncontrol,rVS
-0.00967926,-0.00595181,0.00241538,-0.0199048,-0.0224849,-0.0185351,0.0164029,0.0232388,0.00603786,-0.00192209,-0.0720071,0.649963,-0.050169,3,CON030,uncontrol,lVS
-0.00995162,-0.0142103,0.0144894,-0.00189169,-0.0397029,-0.010804,0.0464948,-0.0144326,0.0342529,0.00456416,-0.255488,0.223319,-0.227969,4,CON005,control,vmPFC
0.00810741,0.050737,-0.0471892,0.0166365,0.0428892,-0.0073967,-0.0435538,-0.0391998,0.00840538,0.00820268,0.0533193,0.420698,-0.000411828,4,CON005,control,PCC1
-0.0497883,-0.00555534,-0.015493,-0.0137123,-0.0204924,-0.0178192,-0.0173794,-0.0498676,0.0412677,0.00541502,-0.137361,0.045758,0.0786816,4,CON005,control,PCC2
0.0284699,-0.0355394,0.0599063,0.0660389,0.00509141,0.0123201,0.060275,0.0105273,-0.035105,-0.0158991,-0.148483,-0.142523,0.374617,4,CON005,control,rPAG1
-0.00730794,0.0472329,-0.0218304,0.0373751,0.0230339,-0.0109333,0.0549729,0.0319247,0.00509811,-0.012882,-0.0496725,-0.0566675,0.392754,4,CON005,control,lPAG1
4.70627e-05,0.0245779,-0.00120673,0.0341048,-0.0307405,-0.0135222,-0.00343374,0.024553,0.0312335,-0.0204217,-0.154566,0.412921,0.744572,4,CON005,control,rvAI
0.0654542,0.0754796,0.00799684,0.0228415,-0.0176097,0.0276851,-0.0152724,0.0520162,-0.00309643,-0.0324806,-0.0589985,0.457822,1.06401,4,CON005,control,rdAI
-0.0311555,0.0245114,0.0172092,0.0688878,-0.0126398,-0.046414,-0.0181301,0.0334052,0.0214496,-0.00319577,0.138265,0.20299,0.766433,4,CON005,control,lvAI
0.0287371,0.0281343,-0.00395476,0.0294057,-0.00528584,0.00404374,0.00723808,0.0240466,0.00671147,-0.013265,0.0298979,0.19447,0.696382,4,CON005,control,ldAI
-0.0273318,0.0435406,-0.00159744,0.00839122,-0.0241613,-0.00482964,-0.0151581,0.0287157,-0.0112312,-0.0158241,-0.172827,0.0836084,1.29299,4,CON005,control,rPI
-0.0252212,0.0254924,-0.00786633,0.0185238,-0.005152,-0.00455356,-0.00509406,0.029891,-0.0122472,-0.0106608,-0.0265135,0.101722,0.695085,4,CON005,control,lPI
0.0938791,-0.0158761,-0.0652207,-0.0159155,0.00411394,-0.0467741,0.0471962,0.0642902,0.0497092,0.015126,0.489315,0.190184,0.577107,4,CON005,control,rBNST
0.0561221,0.024138,-0.0134879,0.03782,-0.00431623,-0.00952863,0.0163344,0.0448265,0.0208497,-0.0142017,0.312904,-0.0177289,-0.0189326,4,CON005,control,lBNST
0.0150691,0.0481875,0.0123782,0.0178358,-0.0139813,0.00751694,-0.00264553,0.0276232,0.00980227,-0.0232359,0.0190344,0.457505,0.736386,4,CON005,control,ACC
0.0270177,0.0250353,0.00205635,0.012717,0.0151431,0.00587539,0.043588,-0.0380395,0.0131075,-0.017183,0.00602905,0.180077,0.138047,4,CON005,control,Amygdala_BLBM_La_R
-0.0523924,0.0147204,0.00273813,-0.00860323,-0.0410524,0.0138876,-0.0104611,-0.00627592,0.00500969,-0.00297035,-0.0528541,0.269587,0.668507,4,CON005,control,Amygdala_CeME_R
-0.000525393,0.00489743,0.000893414,-0.0154189,-0.0140417,-0.00395465,-0.00196227,-0.0134159,0.0161409,-0.00571122,-0.07122,0.0462389,0.10409,4,CON005,control,Amygdala_BLBM_La_L
-0.0200206,0.0174203,-0.00511571,-0.0150141,0.0129235,-0.00136184,0.00493894,-0.0388335,0.00245589,0.0061584,0.0117404,0.217417,0.151077,4,CON005,control,Amygdala_CeME_L
0.0648384,0.0442495,0.0145228,0.0298814,-0.014897,0.017332,0.0323807,0.0225959,-0.0111257,-0.0146652,0.0776111,0.270964,0.227884,4,CON005,control,rCa
0.0484421,0.00652018,0.0146474,0.0320138,0.000402865,-0.000541138,0.0553194,0.0270905,0.00230833,-0.00493007,0.223276,0.129797,0.0879104,4,CON005,control,lCa
0.0423295,0.0461278,0.0229342,-0.0207131,-0.0156285,0.000384339,0.0247478,0.00171213,0.0196571,-0.00832261,0.0476878,0.4972,-0.17719,4,CON005,control,rPa
0.0773595,0.0335761,0.0101699,0.0203004,-0.0115295,0.00692457,0.01909,0.0103731,0.0161389,-0.0180435,0.143863,0.367339,0.0264973,4,CON005,control,lPa
0.0484421,0.00652018,0.0146474,0.0320138,0.000402865,-0.000541138,0.0553194,0.0270905,0.00230833,-0.00493007,0.223276,0.129797,0.0879104,4,CON005,control,rVS
0.0423295,0.0461278,0.0229342,-0.0207131,-0.0156285,0.000384339,0.0247478,0.00171213,0.0196571,-0.00832261,0.0476878,0.4972,-0.17719,4,CON005,control,lVS
-0.0319954,0.0810635,0.0385302,-0.058404,0.0575365,-0.0141088,0.0333636,0.0668444,0.0265394,0.0430336,0.0868889,-0.122432,-0.804395,4,CON023,uncontrol,vmPFC
-0.0585289,0.0438097,0.0374274,-0.0327621,0.0117153,-0.0246069,-0.0177615,0.0110111,-0.0195504,0.0126583,0.356103,0.372515,0.328398,4,CON023,uncontrol,PCC1
-0.0860557,0.10904,0.0587443,-0.0282136,0.00372323,-0.00843241,0.0228371,0.104314,-0.0350326,0.066486,0.0311687,-0.28638,-0.464209,4,CON023,uncontrol,PCC2
0.0947322,0.0392412,-0.0358944,0.0800615,-0.0191888,0.0134046,-0.01576,0.0384159,0.00333166,-0.0131819,0.528661,-0.0332354,1.08886,4,CON023,uncontrol,rPAG1
0.0482969,0.0197454,0.0365893,0.074234,-0.00445214,0.030286,-0.0270226,-0.00440233,-0.014783,-0.0217358,0.346866,-0.462829,0.071559,4,CON023,uncontrol,lPAG1
0.0366853,0.0393916,0.00733663,-0.0217431,-0.00565835,0.0128917,0.0200888,0.00263189,-0.0117674,-0.00960025,0.249568,0.382139,0.522704,4,CON023,uncontrol,rvAI
-0.0487557,0.0712046,-0.025203,-0.00151808,-0.0314257,-0.0198482,-0.0218594,0.0459251,0.0181854,-0.0229667,0.358882,0.676859,1.39203,4,CON023,uncontrol,rdAI
0.00398926,0.0309393,-0.0361894,-0.0167168,0.00101808,0.00606176,-0.0301938,0.0257284,0.0275055,-0.0259342,0.450748,0.0649612,0.521032,4,CON023,uncontrol,lvAI
-0.00315534,0.0895501,-0.0192589,-0.00283242,-0.00273561,-0.012762,-0.0066691,0.055744,0.00245228,-0.0247786,0.480992,0.663614,1.1641,4,CON023,uncontrol,ldAI
-0.0262805,0.0262595,-0.006163,-0.0126843,-0.0191666,-0.0201019,0.0125318,0.0293109,0.0245145,-0.01234,0.110191,0.0608231,0.501031,4,CON023,uncontrol,rPI
-0.020583,0.0274718,-0.0105376,-0.00743605,0.0131928,-0.0080246,-0.00455506,0.0278505,0.0221611,-0.0061139,0.254284,0.104875,0.665095,4,CON023,uncontrol,lPI
0.0425255,0.130378,-0.0463671,0.0560825,-0.0192868,0.0293021,-0.0125617,0.108492,-0.0335332,-0.00547,0.470416,0.7032,0.766328,4,CON023,uncontrol,rBNST
0.100915,0.0415143,0.0207299,-0.0144828,0.00130465,-0.00977983,-0.0358026,0.0225496,-0.0553396,-0.0318173,0.199491,0.137199,0.0498032,4,CON023,uncontrol,lBNST
-0.0425344,0.065369,-0.0106367,0.00142018,-0.0162208,-0.00384274,-0.0153638,0.032022,0.00721765,-0.0120636,0.319224,0.528908,0.816357,4,CON023,uncontrol,ACC
-0.0724527,-0.0349435,-0.0256753,-0.0119686,-0.0228004,-0.00280135,-0.00679529,0.0329083,0.0612725,0.0193979,-0.193107,0.510767,0.294386,4,CON023,uncontrol,Amygdala_BLBM_La_R
-0.00198456,-0.00873091,-0.00199922,-0.0317896,-0.0374149,-0.0117472,0.0883463,0.0161403,0.0208717,-0.0144435,0.0299604,0.0879343,0.503947,4,CON023,uncontrol,Amygdala_CeME_R
0.032383,0.0923529,-0.0817126,-2.17785e-05,0.0494256,-0.000284587,0.0376116,0.0766997,-0.0471941,0.0153043,0.0101821,0.0902432,-0.0524089,4,CON023,uncontrol,Amygdala_BLBM_La_L
-0.00402257,-0.001804,-0.0232399,0.0311774,-0.0216161,-0.0204795,0.0550654,0.0266449,0.0540353,-0.0050222,0.178848,0.091537,0.390942,4,CON023,uncontrol,Amygdala_CeME_L
0.0012687,0.0492383,-0.0188895,-0.0135945,-0.013606,-0.0110621,-0.00213716,0.0392776,-0.0102043,-0.00401868,0.240349,0.5046,0.469503,4,CON023,uncontrol,rCa
0.0387418,-0.000753745,-0.00309035,-0.0123926,0.00702845,-0.00892746,0.0516159,0.00679654,0.0153996,-0.00478596,0.327595,0.293207,0.144569,4,CON023,uncontrol,lCa
-0.0583293,0.0673143,-0.00329422,-0.00467074,-0.0126564,0.00518359,-0.0288726,0.0644851,0.0256606,0.00129515,0.318055,0.917755,0.482261,4,CON023,uncontrol,rPa
-0.0163446,0.0545677,-0.0027069,-0.00277443,0.00550848,-0.0108296,0.0159568,0.0313701,0.00694067,-0.00316982,0.367729,0.541235,0.518807,4,CON023,uncontrol,lPa
0.0387418,-0.000753745,-0.00309035,-0.0123926,0.00702845,-0.00892746,0.0516159,0.00679654,0.0153996,-0.00478596,0.327595,0.293207,0.144569,4,CON023,uncontrol,rVS
-0.0583293,0.0673143,-0.00329422,-0.00467074,-0.0126564,0.00518359,-0.0288726,0.0644851,0.0256606,0.00129515,0.318055,0.917755,0.482261,4,CON023,uncontrol,lVS
0.0101917,-0.00901442,0.00927809,-0.0184916,0.0230208,0.00189921,0.0393803,-0.00244075,-0.00778908,0.00728057,0.0449161,-0.000520072,-0.173643,5,CON006,control,vmPFC
-0.0601347,0.0155156,0.0147222,-0.033085,0.0413548,0.0171726,0.0277937,0.00977282,0.036296,0.00864353,0.148672,0.0987294,-0.274598,5,CON006,control,PCC1
0.00251286,-0.035242,0.0446427,-0.0149596,0.0179675,0.00103223,0.0378829,-0.00654197,0.0179461,0.0241526,0.371591,-0.259741,-0.612327,5,CON006,control,PCC2
0.0254508,0.0126066,-0.000750885,0.0382917,0.0186302,0.0038732,-0.000293284,-0.00301154,0.0166029,-0.0110063,-0.0309493,-0.138933,0.323224,5,CON006,control,rPAG1
-0.00951593,0.0289926,-0.00827515,0.0141189,-0.0228927,0.00468882,0.0311874,-0.0179509,0.00120155,-0.013255,0.249805,-0.0693855,0.2352,5,CON006,control,lPAG1
0.0354028,0.00368578,0.00490509,0.0160506,-0.00405571,-0.010342,-0.00121425,-0.0124046,-0.000158812,0.00331099,-0.0458095,0.376496,0.364349,5,CON006,control,rvAI
0.00746965,0.0279954,-0.0112796,-0.00422162,-0.00187005,-0.00417776,0.00180877,-0.00245704,-0.00587463,-0.0114258,-0.0213642,0.330296,0.590946,5,CON006,control,rdAI
0.0207309,0.0251284,-0.00265913,0.013212,-0.0287053,0.0131358,0.00696287,-0.027473,0.0422472,-0.00980183,-0.436939,0.308448,0.471129,5,CON006,control,lvAI
0.0513536,0.0174304,0.00717739,0.00726806,-0.000556474,0.0148451,0.0153137,-0.00241492,0.0124318,-0.00574633,-0.0160541,0.255333,0.510244,5,CON006,control,ldAI
-0.0362114,0.0166962,-0.0102465,-0.0195869,-0.0173059,0.0112054,0.00966501,0.0223137,-0.00201424,-0.00614033,-0.0305505,0.0759153,0.682387,5,CON006,control,rPI
-0.014953,0.0217812,-0.00204557,-0.0224662,-0.0119569,0.00930439,-0.0128886,4.98327e-05,0.010894,-0.00895844,0.0548479,0.0433168,0.584207,5,CON006,control,lPI
0.144905,-0.0621325,-0.000251476,0.0264447,-0.016919,0.0308525,-0.00421294,0.0294012,-0.00957111,0.00735789,0.550624,0.127727,0.262025,5,CON006,control,rBNST
0.0725658,0.0114509,-0.0496458,0.0618732,0.0276022,0.0171138,-0.00871574,-0.0275547,0.0169985,0.0182301,-0.392555,0.123807,0.713765,5,CON006,control,lBNST
0.00313834,0.0223254,0.00565794,-0.00736102,0.00585974,2.22429e-05,0.00311855,-0.0135719,-0.00977251,0.000202839,-0.0834487,0.0679164,0.233812,5,CON006,control,ACC
-0.0254937,0.00681261,-0.00258627,0.0107658,-0.0284491,0.0272357,-0.0211857,0.0152209,0.00207047,0.00520925,0.211336,0.0484241,0.381687,5,CON006,control,Amygdala_BLBM_La_R
-0.0758768,0.0715453,-0.0140262,-0.0413458,0.00622786,0.0436714,-0.0159437,0.024511,0.0040024,-0.00880361,0.123315,0.309746,0.865718,5,CON006,control,Amygdala_CeME_R
-0.0259803,0.0083712,0.00136837,-0.0265519,0.0213628,0.00806488,-0.000511543,-0.0136889,0.0077932,-0.00524701,-0.0349104,0.0433732,0.189335,5,CON006,control,Amygdala_BLBM_La_L
-0.0203222,0.00643577,0.0053336,0.0174442,-0.00490253,-0.0218749,0.0137524,0.0139175,-0.0357752,0.000430071,-0.136886,0.220002,0.962103,5,CON006,control,Amygdala_CeME_L
0.0322961,0.0198774,0.00359081,-0.00886856,0.00495738,0.0163396,0.0236384,0.000519835,-0.000632201,-0.0100862,0.0789999,0.191846,0.241514,5,CON006,control,rCa
0.0346116,0.0157088,0.00168276,-0.0218781,0.0173812,0.00575976,0.00388178,-0.00167407,-0.000298221,-0.0155535,0.141684,0.189701,0.284842,5,CON006,control,lCa
-0.0212365,0.00891311,-0.000596086,0.00525704,0.0262877,-0.00235383,0.0220447,-0.00346873,0.00998786,0.00277803,0.0304839,0.241108,-0.0192729,5,CON006,control,rPa
0.0206654,0.0213671,0.000836471,-0.0205694,0.0312655,0.00676923,0.0300859,0.00859909,-0.00434343,-0.00123597,0.0805092,0.219096,0.32146,5,CON006,control,lPa
0.0346116,0.0157088,0.00168276,-0.0218781,0.0173812,0.00575976,0.00388178,-0.00167407,-0.000298221,-0.0155535,0.141684,0.189701,0.284842,5,CON006,control,rVS
-0.0212365,0.00891311,-0.000596086,0.00525704,0.0262877,-0.00235383,0.0220447,-0.00346873,0.00998786,0.00277803,0.0304839,0.241108,-0.0192729,5,CON006,control,lVS
-0.00943357,0.0181051,-0.0110126,-0.0111168,0.0315801,-0.0334042,0.017868,0.0191969,0.0261609,0.0129924,0.169873,0.177237,-0.0227215,5,CON025,uncontrol,vmPFC
-0.0498176,0.0459834,0.0592441,0.00696516,0.00254599,0.0250824,-0.0288208,0.00227569,0.017786,-7.90326e-05,-0.068078,0.323292,0.387811,5,CON025,uncontrol,PCC1
-0.00496755,-0.0145155,-0.00812796,-0.0352229,0.0120254,0.0163358,0.0422322,-0.00491641,0.0682037,0.00715802,-0.123174,0.241777,0.0600429,5,CON025,uncontrol,PCC2
0.0650313,0.0377258,0.0557839,-0.0126332,0.0136617,-0.00944419,0.0406159,0.00273355,0.00046865,-0.00351569,-0.0303666,0.217334,0.60052,5,CON025,uncontrol,rPAG1
0.0333284,0.104724,-0.00966822,0.0037534,0.0356724,-0.00361642,0.00446292,0.0329834,-0.0130246,-0.00567476,0.249394,-0.127308,0.563772,5,CON025,uncontrol,lPAG1
-0.0106864,0.0043793,0.0245809,-0.00492643,-0.00496798,0.0116452,-0.021289,0.0208206,0.0114701,-0.000349031,0.171661,0.655652,0.769301,5,CON025,uncontrol,rvAI
-0.0133758,0.0204842,0.0197494,-0.00801681,-0.0153116,-0.00256111,-0.0407986,0.0236298,0.00258654,0.00976939,0.0383541,0.186353,0.742984,5,CON025,uncontrol,rdAI
0.0483914,0.00366801,0.0255629,-0.00290614,-0.0022567,0.00745798,0.024615,0.0192698,0.00838178,-0.00266022,0.351408,0.599974,0.416495,5,CON025,uncontrol,lvAI
0.0216543,0.0321565,0.028189,-0.0109567,-0.0188747,-0.003594,-0.0013105,0.0285902,0.00319914,-0.000259718,0.207903,0.285798,0.816161,5,CON025,uncontrol,ldAI
0.00723702,0.0108963,-0.00299554,-0.0353483,-0.017679,0.0138117,0.0139284,-0.00154262,0.0178281,0.0187431,-0.107707,-0.111201,0.599677,5,CON025,uncontrol,rPI
-0.0048287,0.0187916,0.0154665,-0.0483197,-0.0134748,-0.00381769,-0.016915,-0.0011023,0.00392488,0.0213627,-0.0490985,-0.200106,0.784171,5,CON025,uncontrol,lPI
0.0164468,-0.00482172,0.0344467,-0.0352221,0.032556,-0.0130772,0.0389583,-0.0250404,0.0112836,0.00717708,-0.0164665,0.457109,0.350643,5,CON025,uncontrol,rBNST
-0.0278419,0.0212464,0.0709922,-0.0413522,-0.0170892,0.0237048,0.0122733,0.0150337,0.00322047,0.000288043,0.139934,0.387889,0.658668,5,CON025,uncontrol,lBNST
